dteday,season,year,month,hr,holiday,day,weather_situation,casual,registered,count_cr,Kategori,periode
2011-01-13,Spring,2011,Jan,17,0,Thursday,Clear,4,158,162,Weekdays,Sore
2011-01-13,Spring,2011,Jan,18,0,Thursday,Clear,3,141,144,Weekdays,Sore
2011-01-13,Spring,2011,Jan,19,0,Thursday,Clear,1,98,99,Weekdays,Malam
2011-01-13,Spring,2011,Jan,20,0,Thursday,Clear,0,64,64,Weekdays,Malam
2011-01-13,Spring,2011,Jan,21,0,Thursday,Clear,0,40,40,Weekdays,Malam
2011-01-13,Spring,2011,Jan,22,0,Thursday,Clear,0,30,30,Weekdays,Malam
2011-01-13,Spring,2011,Jan,23,0,Thursday,Clear,1,14,15,Weekdays,Malam
2011-01-14,Spring,2011,Jan,0,0,Friday,Clear,0,14,14,Weekdays,Malam
2011-01-14,Spring,2011,Jan,1,0,Friday,Clear,0,5,5,Weekdays,Malam
2011-01-14,Spring,2011,Jan,2,0,Friday,Clear,0,1,1,Weekdays,Malam
2011-01-14,Spring,2011,Jan,3,0,Friday,Clear,0,1,1,Weekdays,Malam
2011-01-14,Spring,2011,Jan,5,0,Friday,Clear,0,8,8,Weekdays,Malam
2011-01-14,Spring,2011,Jan,6,0,Friday,Clear,0,17,17,Weekdays,Pagi
2011-01-14,Spring,2011,Jan,7,0,Friday,Clear,0,70,70,Weekdays,Pagi
2011-01-14,Spring,2011,Jan,8,0,Friday,Clear,2,156,158,Weekdays,Pagi
2011-01-14,Spring,2011,Jan,9,0,Friday,Clear,0,117,117,Weekdays,Pagi
2011-01-14,Spring,2011,Jan,10,0,Friday,Clear,4,40,44,Weekdays,Pagi
2011-01-14,Spring,2011,Jan,11,0,Friday,Clear,6,47,53,Weekdays,Pagi
2011-01-14,Spring,2011,Jan,12,0,Friday,Clear,2,59,61,Weekdays,Siang
2011-01-14,Spring,2011,Jan,13,0,Friday,Clear,4,73,77,Weekdays,Siang
2011-01-14,Spring,2011,Jan,14,0,Friday,Clear,5,59,64,Weekdays,Siang
2011-01-14,Spring,2011,Jan,15,0,Friday,Clear,9,59,68,Weekdays,Siang
2011-01-14,Spring,2011,Jan,16,0,Friday,Clear,3,87,90,Weekdays,Sore
2011-01-14,Spring,2011,Jan,17,0,Friday,Clear,4,155,159,Weekdays,Sore
2011-01-14,Spring,2011,Jan,18,0,Friday,Clear,5,134,139,Weekdays,Sore
2011-01-14,Spring,2011,Jan,19,0,Friday,Clear,3,89,92,Weekdays,Malam
2011-01-14,Spring,2011,Jan,20,0,Friday,Clear,0,68,68,Weekdays,Malam
2011-01-14,Spring,2011,Jan,21,0,Friday,Clear,4,48,52,Weekdays,Malam
2011-01-14,Spring,2011,Jan,22,0,Friday,Misty,2,34,36,Weekdays,Malam
2011-01-14,Spring,2011,Jan,23,0,Friday,Misty,1,26,27,Weekdays,Malam
2011-01-15,Spring,2011,Jan,0,0,Saturday,Clear,3,25,28,Weekend,Malam
2011-01-15,Spring,2011,Jan,1,0,Saturday,Misty,2,18,20,Weekend,Malam
2011-01-15,Spring,2011,Jan,2,0,Saturday,Misty,0,12,12,Weekend,Malam
2011-01-15,Spring,2011,Jan,3,0,Saturday,Misty,1,7,8,Weekend,Malam
2011-01-15,Spring,2011,Jan,4,0,Saturday,Misty,0,5,5,Weekend,Malam
2011-01-15,Spring,2011,Jan,5,0,Saturday,Clear,0,1,1,Weekend,Malam
2011-01-15,Spring,2011,Jan,6,0,Saturday,Clear,1,2,3,Weekend,Pagi
2011-01-15,Spring,2011,Jan,7,0,Saturday,Clear,1,9,10,Weekend,Pagi
2011-01-15,Spring,2011,Jan,8,0,Saturday,Clear,1,22,23,Weekend,Pagi
2011-01-15,Spring,2011,Jan,9,0,Saturday,Clear,2,31,33,Weekend,Pagi
2011-01-15,Spring,2011,Jan,10,0,Saturday,Clear,2,57,59,Weekend,Pagi
2011-01-15,Spring,2011,Jan,11,0,Saturday,Clear,18,54,72,Weekend,Pagi
2011-01-15,Spring,2011,Jan,12,0,Saturday,Clear,15,74,89,Weekend,Siang
2011-01-15,Spring,2011,Jan,13,0,Saturday,Clear,21,80,101,Weekend,Siang
2011-01-15,Spring,2011,Jan,14,0,Saturday,Clear,26,92,118,Weekend,Siang
2011-01-15,Spring,2011,Jan,15,0,Saturday,Misty,21,108,129,Weekend,Siang
2011-01-15,Spring,2011,Jan,16,0,Saturday,Misty,33,95,128,Weekend,Sore
2011-01-15,Spring,2011,Jan,17,0,Saturday,Misty,29,54,83,Weekend,Sore
2011-01-15,Spring,2011,Jan,18,0,Saturday,Misty,15,69,84,Weekend,Sore
2011-01-15,Spring,2011,Jan,19,0,Saturday,Misty,14,60,74,Weekend,Malam
2011-01-15,Spring,2011,Jan,20,0,Saturday,Misty,6,35,41,Weekend,Malam
2011-01-15,Spring,2011,Jan,21,0,Saturday,Misty,6,51,57,Weekend,Malam
2011-01-15,Spring,2011,Jan,22,0,Saturday,Misty,0,26,26,Weekend,Malam
2011-01-15,Spring,2011,Jan,23,0,Saturday,Clear,5,39,44,Weekend,Malam
2011-01-16,Spring,2011,Jan,0,0,Sunday,Clear,6,33,39,Weekend,Malam
2011-01-16,Spring,2011,Jan,1,0,Sunday,Clear,4,19,23,Weekend,Malam
2011-01-16,Spring,2011,Jan,2,0,Sunday,Clear,3,13,16,Weekend,Malam
2011-01-16,Spring,2011,Jan,3,0,Sunday,Clear,9,6,15,Weekend,Malam
2011-01-16,Spring,2011,Jan,4,0,Sunday,Clear,0,1,1,Weekend,Malam
2011-01-16,Spring,2011,Jan,5,0,Sunday,Misty,1,1,2,Weekend,Malam
2011-01-16,Spring,2011,Jan,6,0,Sunday,Misty,0,1,1,Weekend,Pagi
2011-01-16,Spring,2011,Jan,7,0,Sunday,Misty,0,3,3,Weekend,Pagi
2011-01-16,Spring,2011,Jan,8,0,Sunday,Clear,0,18,18,Weekend,Pagi
2011-01-16,Spring,2011,Jan,9,0,Sunday,Clear,3,29,32,Weekend,Pagi
2011-01-16,Spring,2011,Jan,10,0,Sunday,Clear,8,71,79,Weekend,Pagi
2011-01-16,Spring,2011,Jan,11,0,Sunday,Clear,23,70,93,Weekend,Pagi
2011-01-16,Spring,2011,Jan,12,0,Sunday,Clear,29,75,104,Weekend,Siang
2011-01-16,Spring,2011,Jan,13,0,Sunday,Clear,23,95,118,Weekend,Siang
2011-01-16,Spring,2011,Jan,14,0,Sunday,Clear,22,69,91,Weekend,Siang
2011-01-16,Spring,2011,Jan,15,0,Sunday,Clear,35,78,113,Weekend,Siang
2011-01-16,Spring,2011,Jan,16,0,Sunday,Clear,22,77,99,Weekend,Sore
2011-01-16,Spring,2011,Jan,17,0,Sunday,Clear,23,82,105,Weekend,Sore
2011-01-16,Spring,2011,Jan,18,0,Sunday,Clear,11,56,67,Weekend,Sore
2011-01-16,Spring,2011,Jan,19,0,Sunday,Clear,14,47,61,Weekend,Malam
2011-01-16,Spring,2011,Jan,20,0,Sunday,Clear,7,50,57,Weekend,Malam
2011-01-16,Spring,2011,Jan,21,0,Sunday,Clear,6,22,28,Weekend,Malam
2011-01-16,Spring,2011,Jan,22,0,Sunday,Misty,2,19,21,Weekend,Malam
2011-01-16,Spring,2011,Jan,23,0,Sunday,Misty,0,18,18,Weekend,Malam
2011-01-17,Spring,2011,Jan,0,1,Monday,Misty,1,16,17,Weekdays,Malam
2011-01-17,Spring,2011,Jan,1,1,Monday,Misty,1,15,16,Weekdays,Malam
2011-01-17,Spring,2011,Jan,2,1,Monday,Misty,0,8,8,Weekdays,Malam
2011-01-17,Spring,2011,Jan,3,1,Monday,Misty,0,2,2,Weekdays,Malam
2011-01-17,Spring,2011,Jan,4,1,Monday,Misty,1,2,3,Weekdays,Malam
2011-01-17,Spring,2011,Jan,5,1,Monday,Misty,0,1,1,Weekdays,Malam
2011-01-17,Spring,2011,Jan,6,1,Monday,Misty,0,5,5,Weekdays,Pagi
2011-01-17,Spring,2011,Jan,7,1,Monday,Misty,4,9,13,Weekdays,Pagi
2011-01-17,Spring,2011,Jan,8,1,Monday,Misty,3,30,33,Weekdays,Pagi
2011-01-17,Spring,2011,Jan,9,1,Monday,Misty,8,39,47,Weekdays,Pagi
2011-01-17,Spring,2011,Jan,10,1,Monday,Misty,7,50,57,Weekdays,Pagi
2011-01-17,Spring,2011,Jan,11,1,Monday,Misty,9,55,64,Weekdays,Pagi
2011-01-17,Spring,2011,Jan,12,1,Monday,Misty,10,70,80,Weekdays,Siang
2011-01-17,Spring,2011,Jan,13,1,Monday,Misty,13,80,93,Weekdays,Siang
2011-01-17,Spring,2011,Jan,14,1,Monday,Misty,12,74,86,Weekdays,Siang
2011-01-17,Spring,2011,Jan,15,1,Monday,Misty,21,72,93,Weekdays,Siang
2011-01-17,Spring,2011,Jan,16,1,Monday,Misty,6,76,82,Weekdays,Sore
2011-01-17,Spring,2011,Jan,17,1,Monday,Clear,4,67,71,Weekdays,Sore
2011-01-17,Spring,2011,Jan,18,1,Monday,Misty,7,85,92,Weekdays,Sore
2011-01-17,Spring,2011,Jan,19,1,Monday,Light_rainsnow,2,58,60,Weekdays,Malam
2011-01-17,Spring,2011,Jan,20,1,Monday,Light_rainsnow,4,29,33,Weekdays,Malam
2011-01-17,Spring,2011,Jan,21,1,Monday,Light_rainsnow,3,24,27,Weekdays,Malam
2011-01-17,Spring,2011,Jan,22,1,Monday,Light_rainsnow,0,13,13,Weekdays,Malam
2011-01-17,Spring,2011,Jan,23,1,Monday,Light_rainsnow,1,3,4,Weekdays,Malam
2011-01-18,Spring,2011,Jan,12,0,Tuesday,Misty,0,3,3,Weekdays,Siang
2011-01-18,Spring,2011,Jan,13,0,Tuesday,Misty,0,22,22,Weekdays,Siang
2011-01-18,Spring,2011,Jan,14,0,Tuesday,Misty,2,26,28,Weekdays,Siang
2011-01-18,Spring,2011,Jan,15,0,Tuesday,Misty,3,32,35,Weekdays,Siang
2011-01-18,Spring,2011,Jan,16,0,Tuesday,Misty,0,61,61,Weekdays,Sore
2011-01-18,Spring,2011,Jan,17,0,Tuesday,Misty,1,124,125,Weekdays,Sore
2011-01-18,Spring,2011,Jan,18,0,Tuesday,Misty,1,132,133,Weekdays,Sore
2011-01-18,Spring,2011,Jan,19,0,Tuesday,Misty,1,98,99,Weekdays,Malam
2011-01-18,Spring,2011,Jan,20,0,Tuesday,Misty,0,83,83,Weekdays,Malam
2011-01-18,Spring,2011,Jan,21,0,Tuesday,Misty,0,41,41,Weekdays,Malam
2011-01-18,Spring,2011,Jan,22,0,Tuesday,Misty,0,33,33,Weekdays,Malam
2011-01-18,Spring,2011,Jan,23,0,Tuesday,Misty,1,19,20,Weekdays,Malam
2011-01-19,Spring,2011,Jan,0,0,Wednesday,Misty,0,3,3,Weekdays,Malam
2011-01-19,Spring,2011,Jan,1,0,Wednesday,Light_rainsnow,1,6,7,Weekdays,Malam
2011-01-19,Spring,2011,Jan,2,0,Wednesday,Light_rainsnow,0,3,3,Weekdays,Malam
2011-01-19,Spring,2011,Jan,4,0,Wednesday,Light_rainsnow,1,1,2,Weekdays,Malam
2011-01-19,Spring,2011,Jan,5,0,Wednesday,Misty,0,7,7,Weekdays,Malam
2011-01-19,Spring,2011,Jan,6,0,Wednesday,Misty,0,32,32,Weekdays,Pagi
2011-01-19,Spring,2011,Jan,7,0,Wednesday,Misty,1,89,90,Weekdays,Pagi
2011-01-19,Spring,2011,Jan,8,0,Wednesday,Misty,1,196,197,Weekdays,Pagi
2011-01-19,Spring,2011,Jan,9,0,Wednesday,Misty,2,107,109,Weekdays,Pagi
2011-01-19,Spring,2011,Jan,10,0,Wednesday,Misty,1,46,47,Weekdays,Pagi
2011-01-19,Spring,2011,Jan,11,0,Wednesday,Misty,5,47,52,Weekdays,Pagi
2011-01-19,Spring,2011,Jan,12,0,Wednesday,Misty,5,65,70,Weekdays,Siang
2011-01-19,Spring,2011,Jan,13,0,Wednesday,Clear,11,67,78,Weekdays,Siang
2011-01-19,Spring,2011,Jan,14,0,Wednesday,Clear,7,68,75,Weekdays,Siang
2011-01-19,Spring,2011,Jan,15,0,Wednesday,Clear,4,78,82,Weekdays,Siang
2011-01-19,Spring,2011,Jan,16,0,Wednesday,Clear,10,94,104,Weekdays,Sore
2011-01-19,Spring,2011,Jan,17,0,Wednesday,Clear,7,190,197,Weekdays,Sore
2011-01-19,Spring,2011,Jan,18,0,Wednesday,Clear,5,156,161,Weekdays,Sore
2011-01-19,Spring,2011,Jan,19,0,Wednesday,Clear,4,108,112,Weekdays,Malam
2011-01-19,Spring,2011,Jan,20,0,Wednesday,Clear,2,74,76,Weekdays,Malam
2011-01-19,Spring,2011,Jan,21,0,Wednesday,Clear,4,55,59,Weekdays,Malam
2011-01-19,Spring,2011,Jan,22,0,Wednesday,Clear,6,53,59,Weekdays,Malam
2011-01-19,Spring,2011,Jan,23,0,Wednesday,Clear,1,27,28,Weekdays,Malam
2011-01-20,Spring,2011,Jan,0,0,Thursday,Clear,5,8,13,Weekdays,Malam
2011-01-20,Spring,2011,Jan,1,0,Thursday,Clear,2,3,5,Weekdays,Malam
2011-01-20,Spring,2011,Jan,2,0,Thursday,Clear,0,2,2,Weekdays,Malam
2011-01-20,Spring,2011,Jan,3,0,Thursday,Clear,0,1,1,Weekdays,Malam
2011-01-20,Spring,2011,Jan,4,0,Thursday,Clear,0,1,1,Weekdays,Malam
2011-01-20,Spring,2011,Jan,5,0,Thursday,Clear,0,6,6,Weekdays,Malam
2011-01-20,Spring,2011,Jan,6,0,Thursday,Clear,0,35,35,Weekdays,Pagi
2011-01-20,Spring,2011,Jan,7,0,Thursday,Clear,1,100,101,Weekdays,Pagi
2011-01-20,Spring,2011,Jan,8,0,Thursday,Clear,2,247,249,Weekdays,Pagi
2011-01-20,Spring,2011,Jan,9,0,Thursday,Misty,3,140,143,Weekdays,Pagi
2011-01-20,Spring,2011,Jan,10,0,Thursday,Clear,1,56,57,Weekdays,Pagi
2011-01-20,Spring,2011,Jan,11,0,Thursday,Misty,5,63,68,Weekdays,Pagi
2011-01-20,Spring,2011,Jan,12,0,Thursday,Misty,7,77,84,Weekdays,Siang
2011-01-20,Spring,2011,Jan,13,0,Thursday,Misty,12,86,98,Weekdays,Siang
2011-01-20,Spring,2011,Jan,14,0,Thursday,Misty,6,75,81,Weekdays,Siang
2011-01-20,Spring,2011,Jan,15,0,Thursday,Misty,8,62,70,Weekdays,Siang
2011-01-20,Spring,2011,Jan,16,0,Thursday,Misty,8,83,91,Weekdays,Sore
2011-01-20,Spring,2011,Jan,17,0,Thursday,Misty,8,207,215,Weekdays,Sore
2011-01-20,Spring,2011,Jan,18,0,Thursday,Misty,1,184,185,Weekdays,Sore
2011-01-20,Spring,2011,Jan,19,0,Thursday,Clear,6,146,152,Weekdays,Malam
2011-01-20,Spring,2011,Jan,20,0,Thursday,Misty,2,124,126,Weekdays,Malam
2011-01-20,Spring,2011,Jan,21,0,Thursday,Misty,3,54,57,Weekdays,Malam
2011-01-20,Spring,2011,Jan,22,0,Thursday,Misty,0,56,56,Weekdays,Malam
2011-01-20,Spring,2011,Jan,23,0,Thursday,Misty,3,28,31,Weekdays,Malam
2011-01-21,Spring,2011,Jan,0,0,Friday,Misty,1,20,21,Weekdays,Malam
2011-01-21,Spring,2011,Jan,1,0,Friday,Misty,0,6,6,Weekdays,Malam
2011-01-21,Spring,2011,Jan,2,0,Friday,Light_rainsnow,0,2,2,Weekdays,Malam
2011-01-21,Spring,2011,Jan,3,0,Friday,Light_rainsnow,0,1,1,Weekdays,Malam
2011-01-21,Spring,2011,Jan,4,0,Friday,Misty,0,1,1,Weekdays,Malam
2011-01-21,Spring,2011,Jan,5,0,Friday,Clear,1,4,5,Weekdays,Malam
2011-01-21,Spring,2011,Jan,6,0,Friday,Clear,0,27,27,Weekdays,Pagi
2011-01-21,Spring,2011,Jan,7,0,Friday,Clear,2,66,68,Weekdays,Pagi
2011-01-21,Spring,2011,Jan,8,0,Friday,Clear,7,210,217,Weekdays,Pagi
2011-01-21,Spring,2011,Jan,9,0,Friday,Clear,7,159,166,Weekdays,Pagi
2011-01-21,Spring,2011,Jan,10,0,Friday,Clear,6,57,63,Weekdays,Pagi
2011-01-21,Spring,2011,Jan,11,0,Friday,Clear,6,53,59,Weekdays,Pagi
2011-01-21,Spring,2011,Jan,12,0,Friday,Clear,11,67,78,Weekdays,Siang
2011-01-21,Spring,2011,Jan,13,0,Friday,Clear,8,65,73,Weekdays,Siang
2011-01-21,Spring,2011,Jan,14,0,Friday,Clear,6,56,62,Weekdays,Siang
2011-01-21,Spring,2011,Jan,15,0,Friday,Clear,4,61,65,Weekdays,Siang
2011-01-21,Spring,2011,Jan,16,0,Friday,Clear,0,97,97,Weekdays,Sore
2011-01-21,Spring,2011,Jan,17,0,Friday,Clear,10,151,161,Weekdays,Sore
2011-01-21,Spring,2011,Jan,18,0,Friday,Clear,1,119,120,Weekdays,Sore
2011-01-21,Spring,2011,Jan,19,0,Friday,Clear,3,93,96,Weekdays,Malam
2011-01-21,Spring,2011,Jan,20,0,Friday,Clear,1,52,53,Weekdays,Malam
2011-01-21,Spring,2011,Jan,21,0,Friday,Clear,0,41,41,Weekdays,Malam
2011-01-21,Spring,2011,Jan,22,0,Friday,Clear,1,33,34,Weekdays,Malam
2011-01-21,Spring,2011,Jan,23,0,Friday,Clear,0,27,27,Weekdays,Malam
2011-01-22,Spring,2011,Jan,0,0,Saturday,Clear,0,13,13,Weekend,Malam
2011-01-22,Spring,2011,Jan,1,0,Saturday,Misty,3,9,12,Weekend,Malam
2011-01-22,Spring,2011,Jan,2,0,Saturday,Misty,0,11,11,Weekend,Malam
2011-01-22,Spring,2011,Jan,3,0,Saturday,Misty,1,6,7,Weekend,Malam
2011-01-22,Spring,2011,Jan,4,0,Saturday,Misty,0,3,3,Weekend,Malam
2011-01-22,Spring,2011,Jan,6,0,Saturday,Misty,0,2,2,Weekend,Pagi
2011-01-22,Spring,2011,Jan,7,0,Saturday,Clear,0,8,8,Weekend,Pagi
2011-01-22,Spring,2011,Jan,8,0,Saturday,Clear,1,26,27,Weekend,Pagi
2011-01-22,Spring,2011,Jan,9,0,Saturday,Clear,3,37,40,Weekend,Pagi
2011-01-22,Spring,2011,Jan,10,0,Saturday,Misty,3,50,53,Weekend,Pagi
2011-01-22,Spring,2011,Jan,11,0,Saturday,Misty,4,59,63,Weekend,Pagi
2011-01-22,Spring,2011,Jan,12,0,Saturday,Misty,10,60,70,Weekend,Siang
2011-01-22,Spring,2011,Jan,13,0,Saturday,Clear,12,72,84,Weekend,Siang
2011-01-22,Spring,2011,Jan,14,0,Saturday,Clear,11,64,75,Weekend,Siang
2011-01-22,Spring,2011,Jan,15,0,Saturday,Clear,10,93,103,Weekend,Siang
2011-01-22,Spring,2011,Jan,16,0,Saturday,Clear,11,72,83,Weekend,Sore
2011-01-22,Spring,2011,Jan,17,0,Saturday,Clear,8,59,67,Weekend,Sore
2011-01-22,Spring,2011,Jan,18,0,Saturday,Clear,0,54,54,Weekend,Sore
2011-01-22,Spring,2011,Jan,19,0,Saturday,Clear,6,53,59,Weekend,Malam
2011-01-22,Spring,2011,Jan,20,0,Saturday,Clear,1,44,45,Weekend,Malam
2011-01-22,Spring,2011,Jan,21,0,Saturday,Clear,0,39,39,Weekend,Malam
2011-01-22,Spring,2011,Jan,22,0,Saturday,Clear,7,23,30,Weekend,Malam
2011-01-22,Spring,2011,Jan,23,0,Saturday,Clear,2,31,33,Weekend,Malam
2011-01-23,Spring,2011,Jan,0,0,Sunday,Clear,2,20,22,Weekend,Malam
2011-01-23,Spring,2011,Jan,1,0,Sunday,Clear,1,12,13,Weekend,Malam
2011-01-23,Spring,2011,Jan,2,0,Sunday,Clear,3,15,18,Weekend,Malam
2011-01-23,Spring,2011,Jan,3,0,Sunday,Clear,1,4,5,Weekend,Malam
2011-01-23,Spring,2011,Jan,5,0,Sunday,Misty,0,3,3,Weekend,Malam
2011-01-23,Spring,2011,Jan,6,0,Sunday,Misty,0,1,1,Weekend,Pagi
2011-01-23,Spring,2011,Jan,7,0,Sunday,Clear,1,1,2,Weekend,Pagi
2011-01-23,Spring,2011,Jan,8,0,Sunday,Clear,2,17,19,Weekend,Pagi
2011-01-23,Spring,2011,Jan,9,0,Sunday,Clear,3,25,28,Weekend,Pagi
2011-01-23,Spring,2011,Jan,10,0,Sunday,Clear,7,51,58,Weekend,Pagi
2011-01-23,Spring,2011,Jan,11,0,Sunday,Clear,22,77,99,Weekend,Pagi
2011-01-23,Spring,2011,Jan,12,0,Sunday,Clear,24,92,116,Weekend,Siang
2011-01-23,Spring,2011,Jan,13,0,Sunday,Clear,12,75,87,Weekend,Siang
2011-01-23,Spring,2011,Jan,14,0,Sunday,Clear,17,93,110,Weekend,Siang
2011-01-23,Spring,2011,Jan,15,0,Sunday,Clear,13,64,77,Weekend,Siang
2011-01-23,Spring,2011,Jan,16,0,Sunday,Clear,9,56,65,Weekend,Sore
2011-01-23,Spring,2011,Jan,17,0,Sunday,Clear,5,50,55,Weekend,Sore
2011-01-23,Spring,2011,Jan,18,0,Sunday,Clear,5,44,49,Weekend,Sore
2011-01-23,Spring,2011,Jan,19,0,Sunday,Clear,5,45,50,Weekend,Malam
2011-01-23,Spring,2011,Jan,20,0,Sunday,Clear,4,31,35,Weekend,Malam
2011-01-23,Spring,2011,Jan,21,0,Sunday,Clear,5,20,25,Weekend,Malam
2011-01-23,Spring,2011,Jan,22,0,Sunday,Clear,5,23,28,Weekend,Malam
2011-01-23,Spring,2011,Jan,23,0,Sunday,Clear,4,17,21,Weekend,Malam
2011-01-24,Spring,2011,Jan,0,0,Monday,Clear,0,7,7,Weekdays,Malam
2011-01-24,Spring,2011,Jan,1,0,Monday,Clear,0,1,1,Weekdays,Malam
2011-01-24,Spring,2011,Jan,3,0,Monday,Clear,0,1,1,Weekdays,Malam
2011-01-24,Spring,2011,Jan,4,0,Monday,Clear,0,1,1,Weekdays,Malam
2011-01-24,Spring,2011,Jan,5,0,Monday,Clear,0,5,5,Weekdays,Malam
2011-01-24,Spring,2011,Jan,6,0,Monday,Clear,0,15,15,Weekdays,Pagi
2011-01-24,Spring,2011,Jan,7,0,Monday,Clear,5,79,84,Weekdays,Pagi
2011-01-24,Spring,2011,Jan,8,0,Monday,Clear,6,171,177,Weekdays,Pagi
2011-01-24,Spring,2011,Jan,9,0,Monday,Clear,4,98,102,Weekdays,Pagi
2011-01-24,Spring,2011,Jan,10,0,Monday,Clear,6,34,40,Weekdays,Pagi
2011-01-24,Spring,2011,Jan,11,0,Monday,Clear,3,43,46,Weekdays,Pagi
2011-01-24,Spring,2011,Jan,12,0,Monday,Misty,11,52,63,Weekdays,Siang
2011-01-24,Spring,2011,Jan,13,0,Monday,Misty,6,54,60,Weekdays,Siang
2011-01-24,Spring,2011,Jan,14,0,Monday,Misty,2,43,45,Weekdays,Siang
2011-01-24,Spring,2011,Jan,15,0,Monday,Clear,7,50,57,Weekdays,Siang
2011-01-24,Spring,2011,Jan,16,0,Monday,Clear,4,66,70,Weekdays,Sore
2011-01-24,Spring,2011,Jan,17,0,Monday,Clear,6,178,184,Weekdays,Sore
2011-01-24,Spring,2011,Jan,18,0,Monday,Clear,8,145,153,Weekdays,Sore
2011-01-24,Spring,2011,Jan,19,0,Monday,Clear,5,101,106,Weekdays,Malam
2011-01-24,Spring,2011,Jan,20,0,Monday,Clear,1,80,81,Weekdays,Malam
2011-01-24,Spring,2011,Jan,21,0,Monday,Clear,6,53,59,Weekdays,Malam
2011-01-24,Spring,2011,Jan,22,0,Monday,Misty,3,32,35,Weekdays,Malam
2011-01-24,Spring,2011,Jan,23,0,Monday,Misty,3,21,24,Weekdays,Malam
2011-01-25,Spring,2011,Jan,0,0,Tuesday,Misty,3,6,9,Weekdays,Malam
2011-01-25,Spring,2011,Jan,1,0,Tuesday,Misty,0,5,5,Weekdays,Malam
2011-01-25,Spring,2011,Jan,2,0,Tuesday,Clear,0,2,2,Weekdays,Malam
2011-01-25,Spring,2011,Jan,4,0,Tuesday,Clear,0,1,1,Weekdays,Malam
2011-01-25,Spring,2011,Jan,5,0,Tuesday,Clear,0,9,9,Weekdays,Malam
2011-01-25,Spring,2011,Jan,6,0,Tuesday,Clear,1,35,36,Weekdays,Pagi
2011-01-25,Spring,2011,Jan,7,0,Tuesday,Clear,5,103,108,Weekdays,Pagi
2011-01-25,Spring,2011,Jan,8,0,Tuesday,Misty,5,233,238,Weekdays,Pagi
2011-01-25,Spring,2011,Jan,9,0,Tuesday,Misty,10,134,144,Weekdays,Pagi
2011-01-25,Spring,2011,Jan,10,0,Tuesday,Misty,6,49,55,Weekdays,Pagi
2011-01-25,Spring,2011,Jan,11,0,Tuesday,Misty,6,55,61,Weekdays,Pagi
2011-01-25,Spring,2011,Jan,12,0,Tuesday,Misty,21,85,106,Weekdays,Siang
2011-01-25,Spring,2011,Jan,13,0,Tuesday,Misty,21,72,93,Weekdays,Siang
2011-01-25,Spring,2011,Jan,14,0,Tuesday,Misty,11,57,68,Weekdays,Siang
2011-01-25,Spring,2011,Jan,15,0,Tuesday,Misty,21,63,84,Weekdays,Siang
2011-01-25,Spring,2011,Jan,16,0,Tuesday,Misty,14,102,116,Weekdays,Sore
2011-01-25,Spring,2011,Jan,17,0,Tuesday,Clear,14,208,222,Weekdays,Sore
2011-01-25,Spring,2011,Jan,18,0,Tuesday,Misty,7,218,225,Weekdays,Sore
2011-01-25,Spring,2011,Jan,19,0,Tuesday,Misty,13,133,146,Weekdays,Malam
2011-01-25,Spring,2011,Jan,20,0,Tuesday,Clear,16,103,119,Weekdays,Malam
2011-01-25,Spring,2011,Jan,21,0,Tuesday,Clear,5,40,45,Weekdays,Malam
2011-01-25,Spring,2011,Jan,22,0,Tuesday,Clear,4,49,53,Weekdays,Malam
2011-01-25,Spring,2011,Jan,23,0,Tuesday,Misty,3,37,40,Weekdays,Malam
2011-01-26,Spring,2011,Jan,0,0,Wednesday,Misty,3,14,17,Weekdays,Malam
2011-01-26,Spring,2011,Jan,1,0,Wednesday,Misty,0,5,5,Weekdays,Malam
2011-01-26,Spring,2011,Jan,2,0,Wednesday,Light_rainsnow,3,7,10,Weekdays,Malam
2011-01-26,Spring,2011,Jan,5,0,Wednesday,Light_rainsnow,0,1,1,Weekdays,Malam
2011-01-26,Spring,2011,Jan,6,0,Wednesday,Light_rainsnow,0,8,8,Weekdays,Pagi
2011-01-26,Spring,2011,Jan,7,0,Wednesday,Light_rainsnow,1,29,30,Weekdays,Pagi
2011-01-26,Spring,2011,Jan,8,0,Wednesday,Light_rainsnow,3,69,72,Weekdays,Pagi
2011-01-26,Spring,2011,Jan,9,0,Wednesday,Light_rainsnow,3,55,58,Weekdays,Pagi
2011-01-26,Spring,2011,Jan,10,0,Wednesday,Light_rainsnow,2,26,28,Weekdays,Pagi
2011-01-26,Spring,2011,Jan,11,0,Wednesday,Light_rainsnow,6,35,41,Weekdays,Pagi
2011-01-26,Spring,2011,Jan,12,0,Wednesday,Light_rainsnow,7,41,48,Weekdays,Siang
2011-01-26,Spring,2011,Jan,13,0,Wednesday,Light_rainsnow,4,43,47,Weekdays,Siang
2011-01-26,Spring,2011,Jan,14,0,Wednesday,Light_rainsnow,0,36,36,Weekdays,Siang
2011-01-26,Spring,2011,Jan,15,0,Wednesday,Light_rainsnow,1,42,43,Weekdays,Siang
2011-01-26,Spring,2011,Jan,16,0,Wednesday,Heavy_rainsnow,1,35,36,Weekdays,Sore
2011-01-26,Spring,2011,Jan,17,0,Wednesday,Light_rainsnow,0,26,26,Weekdays,Sore
2011-01-27,Spring,2011,Jan,16,0,Thursday,Clear,1,23,24,Weekdays,Sore
2011-01-27,Spring,2011,Jan,17,0,Thursday,Clear,2,82,84,Weekdays,Sore
